order_city,date,precipitation_mm,temp_mean_c,weather_code,weather_condition
Managua,2016-12-10,0.0,26.8,3,Cloudy
Managua,2016-12-11,0.0,26.5,3,Cloudy
Managua,2016-12-12,19.8,23.9,61,Rain
Managua,2016-12-13,1.2,25.6,51,Rain
Managua,2016-12-14,0.0,26.7,3,Cloudy
Managua,2016-12-15,0.2,26.8,51,Rain
Managua,2016-12-16,0.0,26.8,3,Cloudy
Managua,2016-12-17,0.0,26.5,2,Cloudy
Managua,2016-12-18,0.1,26.7,51,Rain
Managua,2016-12-19,0.0,26.9,1,Clear
Managua,2016-12-20,0.0,27.1,1,Clear
Managua,2016-12-21,0.0,26.9,1,Clear
Managua,2016-12-22,0.0,26.7,1,Clear
Managua,2016-12-23,0.0,26.5,3,Cloudy
Managua,2016-12-24,0.0,26.1,2,Cloudy
Managua,2016-12-25,0.8,26.1,53,Rain
Managua,2016-12-26,0.6,26.4,51,Rain
Managua,2016-12-27,0.0,27.2,3,Cloudy
Managua,2016-12-28,0.0,26.6,3,Cloudy
Managua,2016-12-29,0.0,27.0,3,Cloudy
Managua,2016-12-30,0.0,26.9,2,Cloudy
Managua,2016-12-31,0.0,26.4,3,Cloudy
Managua,2017-01-01,0.0,26.7,2,Cloudy
Managua,2017-01-02,0.1,27.0,51,Rain
Managua,2017-01-03,0.0,26.8,3,Cloudy
Managua,2017-01-04,2.0,26.1,51,Rain
Managua,2017-01-05,0.0,26.8,1,Clear
Managua,2017-01-06,0.0,26.1,0,Clear
Managua,2017-01-07,0.0,26.8,3,Cloudy
Managua,2017-01-08,0.7,27.2,51,Rain
Managua,2017-01-09,0.0,26.1,3,Cloudy
Managua,2017-01-10,0.0,26.0,3,Cloudy
Managua,2017-01-11,1.5,25.6,53,Rain
Managua,2017-01-12,0.4,25.9,51,Rain
Managua,2017-01-13,0.5,26.1,51,Rain
Managua,2017-01-14,0.4,25.6,51,Rain
Managua,2017-01-15,0.0,26.2,3,Cloudy
Managua,2017-01-16,0.5,25.8,51,Rain
Managua,2017-01-17,0.5,25.9,51,Rain
Managua,2017-01-18,0.0,26.3,2,Cloudy
Managua,2017-01-19,0.4,26.1,51,Rain
Managua,2017-01-20,0.0,26.2,1,Clear
Managua,2017-01-21,0.6,26.0,51,Rain
Managua,2017-01-22,0.0,25.5,2,Cloudy
Managua,2017-01-23,0.0,26.6,2,Cloudy
Managua,2017-01-24,1.3,26.3,53,Rain
Managua,2017-01-25,0.0,25.7,0,Clear
Managua,2017-01-26,0.0,26.0,3,Cloudy
Managua,2017-01-27,0.0,26.4,3,Cloudy
Managua,2017-01-28,0.0,27.4,3,Cloudy
Managua,2017-01-29,0.0,27.1,3,Cloudy
Managua,2017-01-30,0.0,27.6,3,Cloudy
Managua,2017-01-31,0.2,26.9,51,Rain
Managua,2017-02-01,1.0,26.7,51,Rain
Managua,2017-02-02,0.0,27.2,3,Cloudy
Managua,2017-02-03,0.2,27.0,51,Rain
Managua,2017-02-04,0.0,27.3,2,Cloudy
Managua,2017-02-05,0.4,27.6,51,Rain
Managua,2017-02-06,0.0,27.7,2,Cloudy
Managua,2017-02-07,0.1,27.8,51,Rain
Managua,2017-02-08,0.0,27.6,2,Cloudy
Managua,2017-02-09,0.0,27.9,3,Cloudy
Managua,2017-02-10,0.2,27.5,51,Rain
Managua,2017-02-11,0.3,27.0,51,Rain
Managua,2017-02-12,0.0,27.3,1,Clear
Managua,2017-02-13,0.2,26.6,51,Rain
Managua,2017-02-14,0.0,26.8,1,Clear
Managua,2017-02-15,0.0,27.0,2,Cloudy
Managua,2017-02-16,0.0,27.4,2,Cloudy
Managua,2017-02-17,0.0,26.7,3,Cloudy
Managua,2017-02-18,0.0,26.8,3,Cloudy
Managua,2017-02-19,0.0,26.9,0,Clear
Managua,2017-02-20,0.0,27.3,1,Clear
Managua,2017-02-21,0.0,27.5,1,Clear
Managua,2017-02-22,0.0,27.7,1,Clear
Managua,2017-02-23,0.5,28.0,51,Rain
Managua,2017-02-24,0.2,27.4,51,Rain
Managua,2017-02-25,1.4,27.4,51,Rain
Managua,2017-02-26,0.0,28.1,1,Clear
Managua,2017-02-27,0.0,28.0,3,Cloudy
Managua,2017-02-28,0.1,27.3,51,Rain
Managua,2017-03-01,0.0,28.3,1,Clear
Managua,2017-03-02,0.0,28.3,1,Clear
Managua,2017-03-03,0.3,27.4,51,Rain
Managua,2017-03-04,0.0,28.1,3,Cloudy
Managua,2017-03-05,0.0,27.9,2,Cloudy
Managua,2017-03-06,0.0,27.9,3,Cloudy
Managua,2017-03-07,0.0,28.0,2,Cloudy
Managua,2017-03-08,0.3,27.4,51,Rain
Managua,2017-03-09,0.5,27.6,51,Rain
Managua,2017-03-10,0.0,28.3,3,Cloudy
Managua,2017-03-11,0.2,28.0,51,Rain
Managua,2017-03-12,0.5,28.9,53,Rain
Managua,2017-03-13,0.0,29.2,3,Cloudy
Managua,2017-03-14,1.4,29.0,53,Rain
Managua,2017-03-15,0.1,29.0,51,Rain
Managua,2017-03-16,0.5,27.8,51,Rain
Managua,2017-03-17,0.0,27.4,3,Cloudy
Managua,2017-03-18,0.1,28.2,51,Rain
Managua,2017-03-19,1.2,28.1,51,Rain
Managua,2017-03-20,0.0,27.9,3,Cloudy
Managua,2017-03-21,0.0,28.0,3,Cloudy
Managua,2017-03-22,0.0,28.2,3,Cloudy
Managua,2017-03-23,0.0,28.6,3,Cloudy
Managua,2017-03-24,0.0,28.4,3,Cloudy
Managua,2017-03-25,0.0,28.5,1,Clear
Managua,2017-03-26,0.0,28.5,0,Clear
Managua,2017-03-27,0.0,28.3,0,Clear
Managua,2017-03-28,0.0,28.8,3,Cloudy
Managua,2017-03-29,0.0,28.6,3,Cloudy
Managua,2017-03-30,0.0,28.7,3,Cloudy
Managua,2017-03-31,0.0,29.5,1,Clear
Managua,2017-04-01,0.0,29.2,3,Cloudy
Managua,2017-04-02,0.0,29.6,3,Cloudy
Managua,2017-04-03,1.2,29.7,51,Rain
Managua,2017-04-04,0.9,29.8,51,Rain
Managua,2017-04-05,0.0,30.1,3,Cloudy
Managua,2017-04-06,0.0,29.9,3,Cloudy
Managua,2017-04-07,0.0,30.1,1,Clear
Managua,2017-04-08,0.0,29.6,3,Cloudy
Managua,2017-04-09,0.1,29.0,51,Rain
Managua,2017-04-10,1.2,29.2,55,Rain
Managua,2017-04-11,0.9,29.0,53,Rain
Managua,2017-04-12,0.0,28.6,3,Cloudy
Managua,2017-04-13,0.4,29.0,51,Rain
Managua,2017-04-14,0.0,28.8,3,Cloudy
Managua,2017-04-15,0.0,29.2,3,Cloudy
Managua,2017-04-16,0.0,29.4,1,Clear
Managua,2017-04-17,0.7,29.2,51,Rain
Managua,2017-04-18,2.0,29.4,53,Rain
Managua,2017-04-19,2.3,28.0,61,Rain
Managua,2017-04-20,1.1,28.3,51,Rain
Managua,2017-04-21,0.6,28.7,51,Rain
Managua,2017-04-22,2.5,28.6,53,Rain
Managua,2017-04-23,0.8,29.8,51,Rain
Managua,2017-04-24,0.4,29.6,51,Rain
Managua,2017-04-25,0.3,29.8,51,Rain
Managua,2017-04-26,4.0,29.0,55,Rain
Managua,2017-04-27,4.9,28.6,63,Rain
Managua,2017-04-28,0.8,29.3,53,Rain
Managua,2017-04-29,0.9,29.1,51,Rain
Managua,2017-04-30,0.0,29.8,3,Cloudy
Managua,2017-05-01,0.8,29.2,53,Rain
Managua,2017-05-02,0.4,28.8,51,Rain
Managua,2017-05-03,1.4,28.7,53,Rain
Managua,2017-05-04,9.8,28.8,63,Rain
Managua,2017-05-05,41.2,26.2,65,Rain
Managua,2017-05-06,6.5,27.5,61,Rain
Managua,2017-05-07,1.1,27.2,53,Rain
Managua,2017-05-08,1.6,27.5,55,Rain
Managua,2017-05-09,9.9,27.2,63,Rain
Managua,2017-05-10,0.0,27.4,3,Cloudy
Managua,2017-05-11,3.0,27.5,61,Rain
Managua,2017-05-12,3.1,27.4,55,Rain
Managua,2017-05-13,31.4,26.9,65,Rain
Managua,2017-05-14,4.4,27.8,61,Rain
Managua,2017-05-15,10.3,27.5,61,Rain
Managua,2017-05-16,16.5,27.2,63,Rain
Managua,2017-05-17,24.9,26.7,65,Rain
Managua,2017-05-18,13.4,27.2,63,Rain
Managua,2017-05-19,6.4,27.1,63,Rain
Managua,2017-05-20,10.4,26.8,63,Rain
Managua,2017-05-21,8.5,26.0,63,Rain
Managua,2017-05-22,23.3,25.7,63,Rain
Managua,2017-05-23,0.9,27.1,53,Rain
Managua,2017-05-24,19.4,27.4,63,Rain
Managua,2017-05-25,9.0,27.7,63,Rain
Managua,2017-05-26,4.1,27.3,61,Rain
Managua,2017-05-27,2.4,27.1,53,Rain
Managua,2017-05-28,0.1,27.7,51,Rain
Managua,2017-05-29,0.0,27.3,3,Cloudy
Managua,2017-05-30,7.7,26.9,63,Rain
Managua,2017-05-31,1.6,27.2,53,Rain
Managua,2017-06-01,0.2,27.8,51,Rain
Managua,2017-06-02,2.0,27.4,53,Rain
Managua,2017-06-03,0.3,27.9,51,Rain
Managua,2017-06-04,0.6,28.3,51,Rain
Managua,2017-06-05,0.4,28.6,51,Rain
Managua,2017-06-06,7.9,27.5,63,Rain
Managua,2017-06-07,3.2,27.9,63,Rain
Managua,2017-06-08,20.8,27.1,65,Rain
Managua,2017-06-09,11.7,26.8,63,Rain
Managua,2017-06-10,9.6,26.3,61,Rain
Managua,2017-06-11,3.6,26.4,53,Rain
Managua,2017-06-12,4.6,27.1,63,Rain
Managua,2017-06-13,0.3,27.3,51,Rain
Managua,2017-06-14,9.5,26.1,63,Rain
Managua,2017-06-15,7.8,25.9,63,Rain
Managua,2017-06-16,3.4,26.4,55,Rain
Managua,2017-06-17,2.5,26.4,53,Rain
Managua,2017-06-18,8.2,26.1,61,Rain
Managua,2017-06-19,5.2,26.4,61,Rain
Managua,2017-06-20,12.4,26.5,63,Rain
Managua,2017-06-21,13.9,26.1,63,Rain
Managua,2017-06-22,14.5,26.1,63,Rain
Managua,2017-06-23,1.7,27.2,55,Rain
Managua,2017-06-24,1.2,27.6,53,Rain
Managua,2017-06-25,2.4,27.4,53,Rain
Managua,2017-06-26,4.6,26.5,61,Rain
Managua,2017-06-27,11.7,25.9,63,Rain
Managua,2017-06-28,17.1,26.2,63,Rain
Managua,2017-06-29,0.1,27.5,51,Rain
Managua,2017-06-30,1.8,26.9,53,Rain
Managua,2017-07-01,13.7,26.2,63,Rain
Managua,2017-07-02,0.8,27.5,51,Rain
Managua,2017-07-03,2.2,26.7,51,Rain
Managua,2017-07-04,10.3,26.4,63,Rain
Managua,2017-07-05,7.4,26.5,63,Rain
Managua,2017-07-06,2.5,26.8,53,Rain
Managua,2017-07-07,2.7,26.5,53,Rain
Managua,2017-07-08,1.6,26.9,53,Rain
Managua,2017-07-09,0.3,27.3,51,Rain
Managua,2017-07-10,0.6,27.1,51,Rain
Managua,2017-07-11,4.1,26.3,61,Rain
Managua,2017-07-12,10.7,25.5,63,Rain
Managua,2017-07-13,2.7,26.1,61,Rain
Managua,2017-07-14,1.1,27.1,55,Rain
Managua,2017-07-15,0.3,27.5,51,Rain
Managua,2017-07-16,7.1,27.0,63,Rain
Managua,2017-07-17,6.9,26.4,63,Rain
Managua,2017-07-18,0.7,27.2,51,Rain
Managua,2017-07-19,1.8,27.1,55,Rain
Managua,2017-07-20,2.5,27.0,51,Rain
Managua,2017-07-21,6.2,26.4,63,Rain
Managua,2017-07-22,1.4,27.0,51,Rain
Managua,2017-07-23,1.7,27.4,55,Rain
Managua,2017-07-24,1.5,27.5,53,Rain
Managua,2017-07-25,2.0,27.5,51,Rain
Managua,2017-07-26,2.1,27.4,53,Rain
Managua,2017-07-27,0.0,27.3,3,Cloudy
Managua,2017-07-28,3.1,27.3,63,Rain
Managua,2017-07-29,5.0,27.0,63,Rain
Managua,2017-07-30,3.6,27.2,61,Rain
Managua,2017-07-31,0.5,26.3,51,Rain
Managua,2017-08-01,6.2,26.6,63,Rain
Managua,2017-08-02,3.3,26.9,63,Rain
Managua,2017-08-03,1.9,27.6,51,Rain
Managua,2017-08-04,3.3,27.6,63,Rain
Managua,2017-08-05,7.5,26.6,63,Rain
Managua,2017-08-06,16.6,27.0,63,Rain
Managua,2017-08-07,25.1,26.5,63,Rain
Managua,2017-08-08,5.1,27.1,63,Rain
Managua,2017-08-09,7.3,27.0,63,Rain
Managua,2017-08-10,4.6,26.6,61,Rain
Managua,2017-08-11,8.3,26.9,63,Rain
Managua,2017-08-12,0.9,27.4,53,Rain
Managua,2017-08-13,15.7,25.9,63,Rain
Managua,2017-08-14,2.1,26.8,53,Rain
Managua,2017-08-15,0.7,27.6,51,Rain
Managua,2017-08-16,0.6,27.3,51,Rain
Managua,2017-08-17,0.6,27.7,51,Rain
Managua,2017-08-18,0.0,28.0,3,Cloudy
Managua,2017-08-19,3.4,28.0,61,Rain
Managua,2017-08-20,3.5,26.8,53,Rain
Managua,2017-08-21,0.8,27.2,51,Rain
Managua,2017-08-22,0.7,27.6,53,Rain
Managua,2017-08-23,4.5,26.9,63,Rain
Managua,2017-08-24,5.4,26.4,55,Rain
Managua,2017-08-25,3.2,26.3,53,Rain
Managua,2017-08-26,1.0,27.4,51,Rain
Managua,2017-08-27,1.2,27.6,51,Rain
Managua,2017-08-28,2.1,27.6,53,Rain
Managua,2017-08-29,2.5,27.1,53,Rain
Managua,2017-08-30,10.7,26.4,63,Rain
Managua,2017-08-31,1.1,27.0,53,Rain
Managua,2017-09-01,2.1,27.3,55,Rain
Managua,2017-09-02,4.4,27.2,63,Rain
Managua,2017-09-03,4.1,27.2,63,Rain
Managua,2017-09-04,0.2,27.2,51,Rain
Managua,2017-09-05,2.4,27.5,61,Rain
Managua,2017-09-06,3.5,27.6,61,Rain
Managua,2017-09-07,1.6,27.2,53,Rain
Managua,2017-09-08,6.2,27.9,63,Rain
Managua,2017-09-09,8.1,27.0,61,Rain
Managua,2017-09-10,2.8,26.7,53,Rain
Managua,2017-09-11,8.4,26.3,63,Rain
Managua,2017-09-12,12.2,26.4,61,Rain
Managua,2017-09-13,2.7,27.6,61,Rain
Managua,2017-09-14,2.1,27.5,61,Rain
Managua,2017-09-15,1.3,27.8,51,Rain
Managua,2017-09-16,0.0,27.9,3,Cloudy
Managua,2017-09-17,4.4,27.0,63,Rain
Managua,2017-09-18,3.1,27.1,61,Rain
Managua,2017-09-19,4.7,26.5,61,Rain
Managua,2017-09-20,9.4,26.2,61,Rain
Managua,2017-09-21,35.7,26.4,65,Rain
Managua,2017-09-22,16.1,26.6,63,Rain
Managua,2017-09-23,17.3,26.1,63,Rain
Managua,2017-09-24,12.6,25.9,63,Rain
Managua,2017-09-25,21.6,26.2,63,Rain
Managua,2017-09-26,11.7,26.2,63,Rain
Managua,2017-09-27,10.2,26.5,63,Rain
Managua,2017-09-28,4.5,26.5,61,Rain
Managua,2017-09-29,14.1,26.5,65,Rain
Managua,2017-09-30,9.3,26.5,63,Rain
Managua,2017-10-01,6.6,26.2,61,Rain
Managua,2017-10-02,5.5,25.6,61,Rain
Managua,2017-10-03,27.3,25.8,63,Rain
Managua,2017-10-04,75.7,25.6,65,Rain
Managua,2017-10-05,185.8,24.3,65,Rain
Managua,2017-10-06,20.3,25.4,63,Rain
Managua,2017-10-07,5.8,25.8,61,Rain
Managua,2017-10-08,0.0,26.8,3,Cloudy
Managua,2017-10-09,4.6,27.2,63,Rain
Managua,2017-10-10,0.3,26.8,51,Rain
Managua,2017-10-11,0.8,27.0,53,Rain
Managua,2017-10-12,15.0,26.7,63,Rain
Managua,2017-10-13,0.5,27.1,51,Rain
Managua,2017-10-14,3.5,26.9,61,Rain
Managua,2017-10-15,2.1,27.5,53,Rain
Managua,2017-10-16,0.8,27.8,51,Rain
Managua,2017-10-17,0.2,28.1,51,Rain
Managua,2017-10-18,0.4,27.5,51,Rain
Managua,2017-10-19,1.1,27.3,51,Rain
Managua,2017-10-20,1.3,27.3,51,Rain
Managua,2017-10-21,0.9,27.5,53,Rain
Managua,2017-10-22,1.5,27.2,61,Rain
Managua,2017-10-23,15.0,26.9,63,Rain
Managua,2017-10-24,21.2,25.8,65,Rain
Managua,2017-10-25,72.8,25.5,65,Rain
Managua,2017-10-26,44.0,25.3,63,Rain
Managua,2017-10-27,11.1,24.8,63,Rain
Managua,2017-10-28,2.9,25.2,53,Rain
Managua,2017-10-29,4.5,25.6,61,Rain
Managua,2017-10-30,1.3,26.2,53,Rain
Managua,2017-10-31,0.4,26.4,51,Rain
Managua,2017-11-01,0.8,26.9,51,Rain
Managua,2017-11-02,1.1,27.3,51,Rain
Managua,2017-11-03,1.3,26.7,51,Rain
Managua,2017-11-04,1.2,26.7,53,Rain
Managua,2017-11-05,1.0,26.6,53,Rain
Managua,2017-11-06,0.4,26.9,51,Rain
Managua,2017-11-07,0.4,26.9,51,Rain
Managua,2017-11-08,0.1,26.9,51,Rain
Managua,2017-11-09,0.0,26.8,3,Cloudy
Managua,2017-11-10,0.3,26.9,51,Rain
Managua,2017-11-11,0.7,27.2,53,Rain
Managua,2017-11-12,2.6,26.8,61,Rain
Managua,2017-11-13,7.3,27.0,63,Rain
Managua,2017-11-14,5.4,26.4,63,Rain
Managua,2017-11-15,2.4,26.2,61,Rain
Managua,2017-11-16,3.9,26.2,61,Rain
Managua,2017-11-17,0.1,26.5,51,Rain
Managua,2017-11-18,0.0,25.7,3,Cloudy
Managua,2017-11-19,0.0,26.0,1,Clear
Managua,2017-11-20,0.0,26.7,3,Cloudy
Managua,2017-11-21,0.0,26.4,3,Cloudy
Managua,2017-11-22,0.2,26.3,51,Rain
Managua,2017-11-23,0.3,26.4,51,Rain
Managua,2017-11-24,0.0,27.0,3,Cloudy
Managua,2017-11-25,0.0,26.8,3,Cloudy
Managua,2017-11-26,0.1,27.5,51,Rain
Managua,2017-11-27,0.0,27.5,3,Cloudy
Managua,2017-11-28,0.0,27.2,3,Cloudy
Managua,2017-11-29,0.0,28.1,3,Cloudy
Managua,2017-11-30,0.0,27.6,2,Cloudy
Managua,2017-12-01,0.0,27.6,1,Clear
Managua,2017-12-02,0.0,27.7,3,Cloudy
Managua,2017-12-03,0.8,27.2,51,Rain
Managua,2017-12-04,0.0,27.5,3,Cloudy
Managua,2017-12-05,0.6,27.5,51,Rain
Managua,2017-12-06,2.0,27.2,53,Rain
Managua,2017-12-07,5.1,26.3,63,Rain
Managua,2017-12-08,0.4,26.6,51,Rain
Managua,2017-12-09,1.2,27.2,53,Rain
Managua,2017-12-10,0.0,26.3,3,Cloudy
Managua,2017-12-11,0.0,24.6,3,Cloudy
Managua,2017-12-12,0.0,25.6,3,Cloudy
Managua,2017-12-13,0.0,25.7,3,Cloudy
Managua,2017-12-14,0.0,26.1,3,Cloudy
Managua,2017-12-15,0.4,26.9,51,Rain
Managua,2017-12-16,0.9,26.5,51,Rain
Managua,2017-12-17,2.0,26.7,53,Rain
Managua,2017-12-18,7.4,26.5,61,Rain
Managua,2017-12-19,5.1,25.9,53,Rain
Managua,2017-12-20,1.5,26.6,51,Rain
Managua,2017-12-21,0.2,26.7,51,Rain
Managua,2017-12-22,2.7,25.9,53,Rain
Managua,2017-12-23,0.1,26.6,51,Rain
Managua,2017-12-24,3.1,25.5,53,Rain
Managua,2017-12-25,1.2,25.8,53,Rain
Managua,2017-12-26,0.4,26.1,51,Rain
Managua,2017-12-27,0.0,26.2,2,Cloudy
Managua,2017-12-28,0.0,26.5,3,Cloudy
Managua,2017-12-29,0.2,26.5,51,Rain
Managua,2017-12-30,0.0,27.1,3,Cloudy
Managua,2017-12-31,0.0,27.1,3,Cloudy
Managua,2018-01-01,0.0,27.0,3,Cloudy
Managua,2018-01-02,0.0,27.0,3,Cloudy
Managua,2018-01-03,0.0,27.2,3,Cloudy
Managua,2018-01-04,0.0,26.4,1,Clear
Managua,2018-01-05,0.0,26.1,3,Cloudy
Managua,2018-01-06,0.0,26.1,2,Cloudy
Managua,2018-01-07,0.0,26.5,3,Cloudy
Managua,2018-01-08,0.0,27.2,3,Cloudy
Managua,2018-01-09,0.5,27.4,51,Rain
Managua,2018-01-10,0.0,27.3,3,Cloudy
Managua,2018-01-11,0.0,27.4,3,Cloudy
Managua,2018-01-12,0.4,27.2,51,Rain
Managua,2018-01-13,1.0,27.7,53,Rain
Managua,2018-01-14,0.0,26.7,3,Cloudy
Managua,2018-01-15,0.0,26.5,3,Cloudy
Managua,2018-01-16,0.1,26.9,51,Rain
Managua,2018-01-17,0.0,27.7,3,Cloudy
Managua,2018-01-18,0.0,27.2,2,Cloudy
Managua,2018-01-19,1.5,26.4,51,Rain
Managua,2018-01-20,0.0,27.5,3,Cloudy
Managua,2018-01-21,0.8,27.4,51,Rain
Managua,2018-01-22,0.0,27.7,2,Cloudy
Managua,2018-01-23,0.9,26.8,51,Rain
Managua,2018-01-24,0.9,26.8,51,Rain
Managua,2018-01-25,0.3,26.9,51,Rain
Managua,2018-01-26,0.0,27.3,2,Cloudy
Managua,2018-01-27,0.1,27.0,51,Rain
Managua,2018-01-28,0.0,27.5,3,Cloudy
Managua,2018-01-29,0.1,27.6,51,Rain
Managua,2018-01-30,0.1,27.3,51,Rain
Managua,2018-01-31,0.0,27.8,1,Clear
Mexico City,2015-01-01,0.0,13.6,3,Cloudy
Mexico City,2015-01-02,0.0,12.4,2,Cloudy
Mexico City,2015-01-03,0.0,12.5,3,Cloudy
Mexico City,2015-01-04,0.8,12.7,51,Rain
Mexico City,2015-01-05,0.2,8.1,51,Rain
Mexico City,2015-01-06,0.4,9.7,51,Rain
Mexico City,2015-01-07,0.0,11.8,3,Cloudy
Mexico City,2015-01-08,3.9,10.4,53,Rain
Mexico City,2015-01-09,4.4,11.8,61,Rain
Mexico City,2015-01-10,1.3,11.7,53,Rain
Mexico City,2015-01-11,0.3,13.8,51,Rain
Mexico City,2015-01-12,0.0,14.0,3,Cloudy
Mexico City,2015-01-13,0.0,14.7,3,Cloudy
Mexico City,2015-01-14,0.0,14.8,3,Cloudy
Mexico City,2015-01-15,0.0,14.3,3,Cloudy
Mexico City,2015-01-16,0.0,14.1,3,Cloudy
Mexico City,2015-01-17,0.0,15.2,3,Cloudy
Mexico City,2015-01-18,0.0,14.3,3,Cloudy
Mexico City,2015-01-19,0.1,14.5,51,Rain
Mexico City,2015-01-20,0.1,15.7,51,Rain
Mexico City,2015-01-21,3.9,15.0,63,Rain
Mexico City,2015-01-22,0.3,14.4,51,Rain
Mexico City,2015-01-23,0.1,14.0,51,Rain
Mexico City,2015-01-24,0.4,14.4,51,Rain
Mexico City,2015-01-25,2.6,14.3,53,Rain
Mexico City,2015-01-26,0.0,13.1,3,Cloudy
Mexico City,2015-01-27,0.0,14.1,1,Clear
Mexico City,2015-01-28,0.0,13.9,3,Cloudy
Mexico City,2015-01-29,0.0,13.6,1,Clear
Mexico City,2015-01-30,0.0,11.3,3,Cloudy
Mexico City,2015-01-31,0.0,13.1,3,Cloudy
Mexico City,2015-02-01,0.0,13.1,1,Clear
Mexico City,2015-02-02,0.3,13.2,51,Rain
Mexico City,2015-02-03,1.8,13.3,53,Rain
Mexico City,2015-02-04,0.0,14.3,3,Cloudy
Mexico City,2015-02-05,0.0,12.5,3,Cloudy
Mexico City,2015-02-06,0.0,11.4,3,Cloudy
Mexico City,2015-02-07,0.0,13.3,1,Clear
Mexico City,2015-02-08,0.0,15.3,0,Clear
Mexico City,2015-02-09,0.0,14.2,0,Clear
Mexico City,2015-02-10,1.0,12.6,51,Rain
Mexico City,2015-02-11,17.7,13.2,63,Rain
Mexico City,2015-02-12,10.8,10.7,63,Rain
Mexico City,2015-02-13,3.4,10.6,53,Rain
Mexico City,2015-02-14,1.1,10.2,51,Rain
Mexico City,2015-02-15,6.5,12.8,61,Rain
Mexico City,2015-02-16,0.0,14.5,3,Cloudy
Mexico City,2015-02-17,0.5,15.9,51,Rain
Mexico City,2015-02-18,0.0,16.3,2,Cloudy
Mexico City,2015-02-19,0.0,15.8,2,Cloudy
Mexico City,2015-02-20,0.0,15.2,2,Cloudy
Mexico City,2015-02-21,0.2,16.9,51,Rain
Mexico City,2015-02-22,0.0,18.0,3,Cloudy
Mexico City,2015-02-23,0.0,18.1,2,Cloudy
Mexico City,2015-02-24,0.0,16.9,2,Cloudy
Mexico City,2015-02-25,0.0,17.1,2,Cloudy
Mexico City,2015-02-26,0.0,16.0,1,Clear
Mexico City,2015-02-27,0.0,16.4,3,Cloudy
Mexico City,2015-02-28,0.0,16.5,2,Cloudy
Mexico City,2015-03-01,0.0,17.7,2,Cloudy
Mexico City,2015-03-02,0.0,18.0,0,Clear
Mexico City,2015-03-03,0.0,17.4,0,Clear
Mexico City,2015-03-04,0.0,18.2,1,Clear
Mexico City,2015-03-05,0.5,18.0,51,Rain
Mexico City,2015-03-06,0.0,14.3,3,Cloudy
Mexico City,2015-03-07,0.0,15.4,3,Cloudy
Mexico City,2015-03-08,0.0,16.5,3,Cloudy
Mexico City,2015-03-09,0.2,16.4,51,Rain
Mexico City,2015-03-10,9.5,15.1,61,Rain
Mexico City,2015-03-11,14.1,11.9,63,Rain
Mexico City,2015-03-12,3.5,11.6,53,Rain
Mexico City,2015-03-13,1.1,13.0,51,Rain
Mexico City,2015-03-14,6.7,12.7,61,Rain
Mexico City,2015-03-15,8.1,11.6,53,Rain
Mexico City,2015-03-16,0.5,14.6,53,Rain
Mexico City,2015-03-17,0.2,15.1,51,Rain
Mexico City,2015-03-18,0.2,16.0,51,Rain
Mexico City,2015-03-19,2.0,16.9,55,Rain
Mexico City,2015-03-20,3.1,16.5,61,Rain
Mexico City,2015-03-21,1.8,16.0,61,Rain
Mexico City,2015-03-22,3.7,16.7,61,Rain
Mexico City,2015-03-23,11.1,15.4,61,Rain
Mexico City,2015-03-24,9.6,14.7,63,Rain
Mexico City,2015-03-25,0.3,15.5,51,Rain
Mexico City,2015-03-26,0.1,15.8,51,Rain
Mexico City,2015-03-27,11.0,14.5,63,Rain
Mexico City,2015-03-28,4.7,13.8,61,Rain
Mexico City,2015-03-29,1.7,14.4,51,Rain
Mexico City,2015-03-30,0.0,15.8,0,Clear
Mexico City,2015-03-31,0.0,17.2,3,Cloudy
Mexico City,2015-04-01,3.4,17.1,61,Rain
Mexico City,2015-04-02,7.4,16.9,63,Rain
Mexico City,2015-04-03,0.0,18.3,3,Cloudy
Mexico City,2015-04-04,0.0,17.7,3,Cloudy
Mexico City,2015-04-05,0.0,16.4,3,Cloudy
Mexico City,2015-04-06,0.1,18.0,51,Rain
Mexico City,2015-04-07,0.0,18.3,3,Cloudy
Mexico City,2015-04-08,1.5,18.7,61,Rain
Mexico City,2015-04-09,0.2,19.5,51,Rain
Mexico City,2015-04-10,0.3,18.4,51,Rain
Mexico City,2015-04-11,14.7,16.1,63,Rain
Mexico City,2015-04-12,2.5,16.3,63,Rain
Mexico City,2015-04-13,5.0,16.8,61,Rain
Mexico City,2015-04-14,1.5,17.6,55,Rain
Mexico City,2015-04-15,1.2,17.7,53,Rain
Mexico City,2015-04-16,1.5,18.4,61,Rain
Mexico City,2015-04-17,0.0,19.2,3,Cloudy
Mexico City,2015-04-18,0.0,18.7,3,Cloudy
Mexico City,2015-04-19,0.0,19.1,1,Clear
Mexico City,2015-04-20,1.8,19.1,61,Rain
Mexico City,2015-04-21,2.4,21.2,61,Rain
Mexico City,2015-04-22,7.5,19.1,63,Rain
Mexico City,2015-04-23,2.0,18.6,55,Rain
Mexico City,2015-04-24,0.1,18.9,51,Rain
Mexico City,2015-04-25,0.0,19.7,1,Clear
Mexico City,2015-04-26,0.4,19.9,51,Rain
Mexico City,2015-04-27,2.0,19.3,61,Rain
Mexico City,2015-04-28,2.1,19.1,51,Rain
Mexico City,2015-04-29,13.4,15.7,61,Rain
